data,talhao_id,ndvi
2022-07-12,3,0.592
2022-07-13,3,0.538
2022-07-14,3,0.546
2022-07-15,3,0.541
2022-07-16,3,0.552
2022-07-17,3,0.504
2022-07-18,3,0.596
2022-07-19,3,0.568
2022-07-20,3,0.598
2022-07-21,3,0.635
2022-07-22,3,0.605
2022-07-23,3,0.563
2022-07-24,3,0.58
2022-07-25,3,0.573
2022-07-26,3,0.526
2022-07-27,3,0.618
2022-07-28,3,0.574
2022-07-29,3,0.579
2022-07-30,3,0.525
2022-07-31,3,0.508
2022-08-01,3,0.522
2022-08-02,3,0.533
2022-08-03,3,0.526
2022-08-04,3,0.498
2022-08-05,3,0.539
2022-08-06,3,0.499
2022-08-07,3,0.544
2022-08-08,3,0.493
2022-08-09,3,0.484
2022-08-10,3,0.483
2022-08-11,3,0.479
2022-08-12,3,0.482
2022-08-13,3,0.442
2022-08-14,3,0.507
2022-08-15,3,0.476
2022-08-16,3,0.483
2022-08-17,3,0.374
2022-08-18,3,0.401
2022-08-19,3,0.406
2022-08-20,3,0.411
2022-08-21,3,0.405
2022-08-22,3,0.419
2022-08-23,3,0.425
2022-08-24,3,0.435
2022-08-25,3,0.398
2022-08-26,3,0.442
2022-08-27,3,0.388
2022-08-28,3,0.364
2022-08-29,3,0.401
2022-08-30,3,0.384
2022-08-31,3,0.389
2022-09-01,3,0.381
2022-09-02,3,0.401
2022-09-03,3,0.383
2022-09-04,3,0.364
2022-09-05,3,0.337
2022-09-06,3,0.349
2022-09-07,3,0.345
2022-09-08,3,0.322
2022-09-09,3,0.359
2022-09-10,3,0.32
2022-09-11,3,0.317
2022-09-12,3,0.324
2022-09-13,3,0.314
2022-09-14,3,0.323
2022-09-15,3,0.303
2022-09-16,3,0.317
2022-09-17,3,0.315
2022-09-18,3,0.323
2022-09-19,3,0.318
2022-09-20,3,0.261
2022-09-21,3,0.266
2022-09-22,3,0.256
2022-09-23,3,0.275
2022-09-24,3,0.246
2022-09-25,3,0.246
2022-09-26,3,0.251
2022-09-27,3,0.24
2022-09-28,3,0.271
2022-09-29,3,0.261
2022-09-30,3,0.26
2022-10-01,3,0.256
2022-10-02,3,0.257
2022-10-03,3,0.238
2022-10-04,3,0.258
2022-10-05,3,0.237
2022-10-06,3,0.237
2022-10-07,3,0.253
2022-10-08,3,0.246
2022-10-09,3,0.248
2022-10-10,3,0.235
2022-10-11,3,0.232
2022-10-12,3,0.236
2022-10-13,3,0.24
2022-10-14,3,0.234
2022-10-15,3,0.257
2022-10-16,3,0.242
2022-10-17,3,0.226
2022-10-18,3,0.251
2022-10-19,3,0.259
2022-10-20,3,0.25
2022-10-21,3,0.258
2022-10-22,3,0.237
2022-10-23,3,0.25
2022-10-24,3,0.255
2022-10-25,3,0.247
2022-10-26,3,0.234
2022-10-27,3,0.25
2022-10-28,3,0.258
2022-10-29,3,0.235
2022-10-30,3,0.267
2022-10-31,3,0.239
2022-11-01,3,0.245
2022-11-02,3,0.228
2022-11-03,3,0.208
2022-11-04,3,0.244
2022-11-05,3,0.24
2022-11-06,3,0.2
2022-11-07,3,0.23
2022-11-08,3,0.227
2022-11-09,3,0.242
2022-11-10,3,0.251
2022-11-11,3,0.231
2022-11-12,3,0.254
2022-11-13,3,0.248
2022-11-14,3,0.24
2022-11-15,3,0.244
2022-11-16,3,0.249
2022-11-17,3,0.219
2022-11-18,3,0.23
2022-11-19,3,0.224
2022-11-20,3,0.243
2022-11-21,3,0.263
2022-11-22,3,0.223
2022-11-23,3,0.23
2022-11-24,3,0.248
2022-11-25,3,0.251
2022-11-26,3,0.244
2022-11-27,3,0.241
2022-11-28,3,0.244
2022-11-29,3,0.272
2022-11-30,3,0.276
2022-12-01,3,0.301
2022-12-02,3,0.275
2022-12-03,3,0.275
2022-12-04,3,0.279
2022-12-05,3,0.267
2022-12-06,3,0.31
2022-12-07,3,0.288
2022-12-08,3,0.286
2022-12-09,3,0.305
2022-12-10,3,0.287
2022-12-11,3,0.306
2022-12-12,3,0.322
2022-12-13,3,0.276
2022-12-14,3,0.288
2022-12-15,3,0.286
2022-12-16,3,0.298
2022-12-17,3,0.302
2022-12-18,3,0.276
2022-12-19,3,0.291
2022-12-20,3,0.292
2022-12-21,3,0.305
2022-12-22,3,0.285
2022-12-23,3,0.298
2022-12-24,3,0.311
2022-12-25,3,0.299
2022-12-26,3,0.311
2022-12-27,3,0.297
2022-12-28,3,0.3
2022-12-29,3,0.259
2022-12-30,3,0.267
2022-12-31,3,0.309
2023-01-01,3,0.286
2023-01-02,3,0.309
2023-01-03,3,0.321
2023-01-04,3,0.304
2023-01-05,3,0.284
2023-01-06,3,0.283
2023-01-07,3,0.265
2023-01-08,3,0.265
2023-01-09,3,0.261
2023-01-10,3,0.27
2023-01-11,3,0.286
2023-01-12,3,0.279
2023-01-13,3,0.278
2023-01-14,3,0.298
2023-01-15,3,0.28
2023-01-16,3,0.308
2023-01-17,3,0.289
2023-01-18,3,0.273
2023-01-19,3,0.282
2023-01-20,3,0.301
2023-01-21,3,0.306
2023-01-22,3,0.305
2023-01-23,3,0.282
2023-01-24,3,0.314
2023-01-25,3,0.317
2023-01-26,3,0.314
2023-01-27,3,0.313
2023-01-28,3,0.303
2023-01-29,3,0.31
2023-01-30,3,0.322
2023-01-31,3,0.303
2023-02-01,3,0.298
2023-02-02,3,0.277
2023-02-03,3,0.269
2023-02-04,3,0.313
2023-02-05,3,0.293
2023-02-06,3,0.328
2023-02-07,3,0.314
2023-02-08,3,0.313
2023-02-09,3,0.328
2023-02-10,3,0.303
2023-02-11,3,0.296
2023-02-12,3,0.283
2023-02-13,3,0.288
2023-02-14,3,0.282
2023-02-15,3,0.297
2023-02-16,3,0.272
2023-02-17,3,0.248
2023-02-18,3,0.247
2023-02-19,3,0.265
2023-02-20,3,0.281
2023-02-21,3,0.257
2023-02-22,3,0.292
2023-02-23,3,0.321
2023-02-24,3,0.319
2023-02-25,3,0.293
2023-02-26,3,0.284
2023-02-27,3,0.277
2023-02-28,3,0.29
2023-03-01,3,0.292
2023-03-02,3,0.306
2023-03-03,3,0.302
2023-03-04,3,0.293
2023-03-05,3,0.291
2023-03-06,3,0.28
2023-03-07,3,0.272
2023-03-08,3,0.293
2023-03-09,3,0.275
2023-03-10,3,0.293
2023-03-11,3,0.269
2023-03-12,3,0.272
2023-03-13,3,0.265
2023-03-14,3,0.294
2023-03-15,3,0.285
2023-03-16,3,0.268
2023-03-17,3,0.278
2023-03-18,3,0.278
2023-03-19,3,0.302
2023-03-20,3,0.276
2023-03-21,3,0.276
2023-03-22,3,0.319
2023-03-23,3,0.322
2023-03-24,3,0.276
2023-03-25,3,0.294
2023-03-26,3,0.272
2023-03-27,3,0.273
2023-03-28,3,0.291
2023-03-29,3,0.296
2023-03-30,3,0.287
2023-03-31,3,0.309
2023-04-01,3,0.314
2023-04-02,3,0.309
2023-04-03,3,0.297
2023-04-04,3,0.325
2023-04-05,3,0.322
2023-04-06,3,0.28
2023-04-07,3,0.29
2023-04-08,3,0.293
2023-04-09,3,0.257
2023-04-10,3,0.288
2023-04-11,3,0.33
2023-04-12,3,0.34
2023-04-13,3,0.352
2023-04-14,3,0.337
2023-04-15,3,0.355
2023-04-16,3,0.376
2023-04-17,3,0.399
2023-04-18,3,0.397
2023-04-19,3,0.368
2023-04-20,3,0.375
2023-04-21,3,0.408
2023-04-22,3,0.381
2023-04-23,3,0.406
2023-04-24,3,0.43
2023-04-25,3,0.393
2023-04-26,3,0.448
2023-04-27,3,0.423
2023-04-28,3,0.418
2023-04-29,3,0.398
2023-04-30,3,0.447
2023-05-01,3,0.452
2023-05-02,3,0.422
2023-05-03,3,0.403
2023-05-04,3,0.452
2023-05-05,3,0.433
2023-05-06,3,0.428
2023-05-07,3,0.48
2023-05-08,3,0.479
2023-05-09,3,0.471
2023-05-10,3,0.478
2023-05-11,3,0.477
2023-05-12,3,0.479
2023-05-13,3,0.51
2023-05-14,3,0.483
2023-05-15,3,0.39
2023-05-16,3,0.423
2023-05-17,3,0.422
2023-05-18,3,0.445
2023-05-19,3,0.424
2023-05-20,3,0.428
2023-05-21,3,0.417
2023-05-22,3,0.443
2023-05-23,3,0.47
2023-05-24,3,0.463
2023-05-25,3,0.469
2023-05-26,3,0.517
2023-05-27,3,0.52
2023-05-28,3,0.49
2023-05-29,3,0.477
2023-05-30,3,0.52
2023-05-31,3,0.508
2023-06-01,3,0.547
2023-06-02,3,0.525
2023-06-03,3,0.504
2023-06-04,3,0.508
2023-06-05,3,0.553
2023-06-06,3,0.523
2023-06-07,3,0.515
2023-06-08,3,0.591
2023-06-09,3,0.508
2023-06-10,3,0.507
2023-06-11,3,0.557
2023-06-12,3,0.536
2023-06-13,3,0.561
2023-06-14,3,0.546
2023-06-15,3,0.561
2023-06-16,3,0.559
2023-06-17,3,0.546
2023-06-18,3,0.586
2023-06-19,3,0.558
2023-06-20,3,0.572
2023-06-21,3,0.584
2023-06-22,3,0.552
2023-06-23,3,0.555
2023-06-24,3,0.586
2023-06-25,3,0.556
2023-06-26,3,0.572
2023-06-27,3,0.555
2023-06-28,3,0.572
2023-06-29,3,0.545
2023-06-30,3,0.561
2023-07-01,3,0.585
2023-07-02,3,0.639
2023-07-03,3,0.593
2023-07-04,3,0.595
2023-07-05,3,0.594
2023-07-06,3,0.617
2023-07-07,3,0.537
2023-07-08,3,0.629
2023-07-09,3,0.553
2023-07-10,3,0.574
2023-07-11,3,0.613
2023-07-12,3,0.582
2023-07-13,3,0.581
2023-07-14,3,0.582
2023-07-15,3,0.582
2023-07-16,3,0.564
2023-07-17,3,0.564
2023-07-18,3,0.597
2023-07-19,3,0.591
2023-07-20,3,0.62
2023-07-21,3,0.594
2023-07-22,3,0.567
2023-07-23,3,0.568
2023-07-24,3,0.556
2023-07-25,3,0.54
2023-07-26,3,0.498
2023-07-27,3,0.535
2023-07-28,3,0.504
2023-07-29,3,0.529
2023-07-30,3,0.536
2023-07-31,3,0.468
2023-08-01,3,0.489
2023-08-02,3,0.459
2023-08-03,3,0.48
2023-08-04,3,0.473
2023-08-05,3,0.428
2023-08-06,3,0.435
2023-08-07,3,0.449
2023-08-08,3,0.403
2023-08-09,3,0.426
2023-08-10,3,0.454
2023-08-11,3,0.439
2023-08-12,3,0.447
2023-08-13,3,0.437
2023-08-14,3,0.428
2023-08-15,3,0.449
2023-08-16,3,0.421
2023-08-17,3,0.402
2023-08-18,3,0.45
2023-08-19,3,0.438
2023-08-20,3,0.408
2023-08-21,3,0.417
2023-08-22,3,0.434
2023-08-23,3,0.381
2023-08-24,3,0.419
2023-08-25,3,0.366
2023-08-26,3,0.36
2023-08-27,3,0.38
2023-08-28,3,0.363
2023-08-29,3,0.365
2023-08-30,3,0.358
2023-08-31,3,0.375
2023-09-01,3,0.346
2023-09-02,3,0.327
2023-09-03,3,0.343
2023-09-04,3,0.382
2023-09-05,3,0.317
2023-09-06,3,0.335
2023-09-07,3,0.308
2023-09-08,3,0.3
2023-09-09,3,0.311
2023-09-10,3,0.331
2023-09-11,3,0.336
2023-09-12,3,0.285
2023-09-13,3,0.278
2023-09-14,3,0.285
2023-09-15,3,0.266
2023-09-16,3,0.27
2023-09-17,3,0.279
2023-09-18,3,0.267
2023-09-19,3,0.279
2023-09-20,3,0.282
2023-09-21,3,0.289
2023-09-22,3,0.257
2023-09-23,3,0.272
2023-09-24,3,0.266
2023-09-25,3,0.283
2023-09-26,3,0.303
2023-09-27,3,0.297
2023-09-28,3,0.301
2023-09-29,3,0.284
2023-09-30,3,0.282
2023-10-01,3,0.28
2023-10-02,3,0.274
2023-10-03,3,0.314
2023-10-04,3,0.282
2023-10-05,3,0.269
2023-10-06,3,0.276
2023-10-07,3,0.29
2023-10-08,3,0.249
2023-10-09,3,0.272
2023-10-10,3,0.29
2023-10-11,3,0.281
2023-10-12,3,0.266
2023-10-13,3,0.282
2023-10-14,3,0.268
2023-10-15,3,0.257
2023-10-16,3,0.266
2023-10-17,3,0.286
2023-10-18,3,0.253
2023-10-19,3,0.247
2023-10-20,3,0.228
2023-10-21,3,0.241
2023-10-22,3,0.255
2023-10-23,3,0.235
2023-10-24,3,0.207
2023-10-25,3,0.213
2023-10-26,3,0.222
2023-10-27,3,0.22
2023-10-28,3,0.231
2023-10-29,3,0.206
2023-10-30,3,0.219
2023-10-31,3,0.236
2023-11-01,3,0.237
2023-11-02,3,0.21
2023-11-03,3,0.233
2023-11-04,3,0.205
2023-11-05,3,0.227
2023-11-06,3,0.228
2023-11-07,3,0.222
2023-11-08,3,0.209
2023-11-09,3,0.2
2023-11-10,3,0.236
2023-11-11,3,0.204
2023-11-12,3,0.212
2023-11-13,3,0.217
2023-11-14,3,0.219
2023-11-15,3,0.224
2023-11-16,3,0.223
2023-11-17,3,0.22
2023-11-18,3,0.216
2023-11-19,3,0.208
2023-11-20,3,0.229
2023-11-21,3,0.223
2023-11-22,3,0.226
2023-11-23,3,0.215
2023-11-24,3,0.225
2023-11-25,3,0.2
2023-11-26,3,0.229
2023-11-27,3,0.215
2023-11-28,3,0.212
2023-11-29,3,0.207
2023-11-30,3,0.206
2023-12-01,3,0.213
2023-12-02,3,0.221
2023-12-03,3,0.237
2023-12-04,3,0.219
2023-12-05,3,0.206
2023-12-06,3,0.244
2023-12-07,3,0.23
2023-12-08,3,0.229
2023-12-09,3,0.223
2023-12-10,3,0.213
2023-12-11,3,0.26
2023-12-12,3,0.234
2023-12-13,3,0.261
2023-12-14,3,0.257
2023-12-15,3,0.27
2023-12-16,3,0.259
2023-12-17,3,0.267
2023-12-18,3,0.262
2023-12-19,3,0.262
2023-12-20,3,0.278
2023-12-21,3,0.262
2023-12-22,3,0.248
2023-12-23,3,0.242
2023-12-24,3,0.255
2023-12-25,3,0.271
2023-12-26,3,0.271
2023-12-27,3,0.273
2023-12-28,3,0.27
2023-12-29,3,0.27
2023-12-30,3,0.255
2023-12-31,3,0.272
2024-01-01,3,0.322
2024-01-02,3,0.298
2024-01-03,3,0.31
2024-01-04,3,0.291
2024-01-05,3,0.316
2024-01-06,3,0.306
2024-01-07,3,0.298
2024-01-08,3,0.282
2024-01-09,3,0.302
2024-01-10,3,0.314
2024-01-11,3,0.287
2024-01-12,3,0.322
2024-01-13,3,0.279
2024-01-14,3,0.285
2024-01-15,3,0.286
2024-01-16,3,0.296
2024-01-17,3,0.31
2024-01-18,3,0.288
2024-01-19,3,0.296
2024-01-20,3,0.305
2024-01-21,3,0.297
2024-01-22,3,0.296
2024-01-23,3,0.3
2024-01-24,3,0.322
2024-01-25,3,0.289
2024-01-26,3,0.324
2024-01-27,3,0.292
2024-01-28,3,0.311
2024-01-29,3,0.309
2024-01-30,3,0.301
2024-01-31,3,0.263
2024-02-01,3,0.269
2024-02-02,3,0.26
2024-02-03,3,0.255
2024-02-04,3,0.281
2024-02-05,3,0.255
2024-02-06,3,0.26
2024-02-07,3,0.256
2024-02-08,3,0.263
2024-02-09,3,0.26
2024-02-10,3,0.242
2024-02-11,3,0.228
2024-02-12,3,0.263
2024-02-13,3,0.227
2024-02-14,3,0.244
2024-02-15,3,0.231
2024-02-16,3,0.257
2024-02-17,3,0.235
2024-02-18,3,0.285
2024-02-19,3,0.256
2024-02-20,3,0.257
2024-02-21,3,0.27
2024-02-22,3,0.24
2024-02-23,3,0.236
2024-02-24,3,0.276
2024-02-25,3,0.232
2024-02-26,3,0.262
2024-02-27,3,0.241
2024-02-28,3,0.265
2024-02-29,3,0.269
2024-03-01,3,0.259
2024-03-02,3,0.254
2024-03-03,3,0.252
2024-03-04,3,0.263
2024-03-05,3,0.254
2024-03-06,3,0.248
2024-03-07,3,0.257
2024-03-08,3,0.256
2024-03-09,3,0.299
2024-03-10,3,0.259
2024-03-11,3,0.258
2024-03-12,3,0.264
2024-03-13,3,0.28
2024-03-14,3,0.242
2024-03-15,3,0.252
2024-03-16,3,0.258
2024-03-17,3,0.268
2024-03-18,3,0.263
2024-03-19,3,0.263
2024-03-20,3,0.246
2024-03-21,3,0.281
2024-03-22,3,0.296
2024-03-23,3,0.305
2024-03-24,3,0.27
2024-03-25,3,0.284
2024-03-26,3,0.292
2024-03-27,3,0.283
2024-03-28,3,0.297
2024-03-29,3,0.256
2024-03-30,3,0.294
2024-03-31,3,0.289
2024-04-01,3,0.302
2024-04-02,3,0.324
2024-04-03,3,0.306
2024-04-04,3,0.274
2024-04-05,3,0.285
2024-04-06,3,0.314
2024-04-07,3,0.317
2024-04-08,3,0.341
2024-04-09,3,0.331
2024-04-10,3,0.304
2024-04-11,3,0.4
2024-04-12,3,0.357
2024-04-13,3,0.372
2024-04-14,3,0.358
2024-04-15,3,0.37
2024-04-16,3,0.388
2024-04-17,3,0.391
2024-04-18,3,0.387
2024-04-19,3,0.391
2024-04-20,3,0.382
2024-04-21,3,0.368
2024-04-22,3,0.396
2024-04-23,3,0.407
2024-04-24,3,0.393
2024-04-25,3,0.38
2024-04-26,3,0.395
2024-04-27,3,0.453
2024-04-28,3,0.494
2024-04-29,3,0.453
2024-04-30,3,0.428
2024-05-01,3,0.431
2024-05-02,3,0.453
2024-05-03,3,0.479
2024-05-04,3,0.433
2024-05-05,3,0.472
2024-05-06,3,0.49
2024-05-07,3,0.5
2024-05-08,3,0.482
2024-05-09,3,0.451
2024-05-10,3,0.529
2024-05-11,3,0.478
2024-05-12,3,0.456
2024-05-13,3,0.448
2024-05-14,3,0.459
2024-05-15,3,0.462
2024-05-16,3,0.479
2024-05-17,3,0.49
2024-05-18,3,0.431
2024-05-19,3,0.43
2024-05-20,3,0.465
2024-05-21,3,0.48
2024-05-22,3,0.449
2024-05-23,3,0.494
2024-05-24,3,0.518
2024-05-25,3,0.485
2024-05-26,3,0.527
2024-05-27,3,0.453
2024-05-28,3,0.489
2024-05-29,3,0.456
2024-05-30,3,0.482
2024-05-31,3,0.461
2024-06-01,3,0.494
2024-06-02,3,0.514
2024-06-03,3,0.538
2024-06-04,3,0.488
2024-06-05,3,0.501
2024-06-06,3,0.47
2024-06-07,3,0.535
2024-06-08,3,0.509
2024-06-09,3,0.513
2024-06-10,3,0.536
2024-06-11,3,0.576
2024-06-12,3,0.521
2024-06-13,3,0.632
2024-06-14,3,0.692
2024-06-15,3,0.672
2024-06-16,3,0.704
2024-06-17,3,0.675
2024-06-18,3,0.659
2024-06-19,3,0.702
2024-06-20,3,0.698
2024-06-21,3,0.665
2024-06-22,3,0.743
2024-06-23,3,0.68
2024-06-24,3,0.714
2024-06-25,3,0.741
2024-06-26,3,0.792
2024-06-27,3,0.821
2024-06-28,3,0.791
2024-06-29,3,0.787
2024-06-30,3,0.869
2024-07-01,3,0.744
2024-07-02,3,0.757
2024-07-03,3,0.767
2024-07-04,3,0.731
2024-07-05,3,0.75
2024-07-06,3,0.847
2024-07-07,3,0.77
2024-07-08,3,0.776
2024-07-09,3,0.722
2024-07-10,3,0.751
2024-07-11,3,0.799
2024-07-12,3,0.73
2024-07-13,3,0.763
2024-07-14,3,0.641
2024-07-15,3,0.67
2024-07-16,3,0.651
2024-07-17,3,0.641
2024-07-18,3,0.609
2024-07-19,3,0.601
2024-07-20,3,0.623
2024-07-21,3,0.562
2024-07-22,3,0.59
2024-07-23,3,0.534
2024-07-24,3,0.55
2024-07-25,3,0.524
2024-07-26,3,0.513
2024-07-27,3,0.482
2024-07-28,3,0.488
2024-07-29,3,0.494
2024-07-30,3,0.425
2024-07-31,3,0.486
2024-08-01,3,0.46
2024-08-02,3,0.496
2024-08-03,3,0.477
2024-08-04,3,0.469
2024-08-05,3,0.471
2024-08-06,3,0.459
2024-08-07,3,0.484
2024-08-08,3,0.441
2024-08-09,3,0.455
2024-08-10,3,0.454
2024-08-11,3,0.414
2024-08-12,3,0.431
2024-08-13,3,0.418
2024-08-14,3,0.401
2024-08-15,3,0.421
2024-08-16,3,0.41
2024-08-17,3,0.443
2024-08-18,3,0.402
2024-08-19,3,0.4
2024-08-20,3,0.402
2024-08-21,3,0.381
2024-08-22,3,0.371
2024-08-23,3,0.364
2024-08-24,3,0.332
2024-08-25,3,0.347
2024-08-26,3,0.394
2024-08-27,3,0.372
2024-08-28,3,0.351
2024-08-29,3,0.373
2024-08-30,3,0.372
2024-08-31,3,0.345
2024-09-01,3,0.406
2024-09-02,3,0.401
2024-09-03,3,0.386
2024-09-04,3,0.392
2024-09-05,3,0.387
2024-09-06,3,0.388
2024-09-07,3,0.374
2024-09-08,3,0.388
2024-09-09,3,0.345
2024-09-10,3,0.365
2024-09-11,3,0.355
2024-09-12,3,0.362
2024-09-13,3,0.311
2024-09-14,3,0.35
2024-09-15,3,0.34
2024-09-16,3,0.308
2024-09-17,3,0.338
2024-09-18,3,0.329
2024-09-19,3,0.349
2024-09-20,3,0.326
2024-09-21,3,0.329
2024-09-22,3,0.335
2024-09-23,3,0.325
2024-09-24,3,0.306
2024-09-25,3,0.312
2024-09-26,3,0.299
2024-09-27,3,0.288
2024-09-28,3,0.297
2024-09-29,3,0.271
2024-09-30,3,0.281
2024-10-01,3,0.25
2024-10-02,3,0.237
2024-10-03,3,0.266
2024-10-04,3,0.288
2024-10-05,3,0.297
2024-10-06,3,0.292
2024-10-07,3,0.261
2024-10-08,3,0.258
2024-10-09,3,0.267
2024-10-10,3,0.273
2024-10-11,3,0.253
2024-10-12,3,0.263
2024-10-13,3,0.262
2024-10-14,3,0.265
2024-10-15,3,0.241
2024-10-16,3,0.25
2024-10-17,3,0.261
2024-10-18,3,0.257
2024-10-19,3,0.291
2024-10-20,3,0.286
2024-10-21,3,0.293
2024-10-22,3,0.269
2024-10-23,3,0.287
2024-10-24,3,0.267
2024-10-25,3,0.297
2024-10-26,3,0.303
2024-10-27,3,0.276
2024-10-28,3,0.286
2024-10-29,3,0.293
2024-10-30,3,0.288
2024-10-31,3,0.294
2024-11-01,3,0.28
2024-11-02,3,0.267
2024-11-03,3,0.246
2024-11-04,3,0.243
2024-11-05,3,0.256
2024-11-06,3,0.258
2024-11-07,3,0.238
2024-11-08,3,0.273
2024-11-09,3,0.256
2024-11-10,3,0.235
2024-11-11,3,0.255
2024-11-12,3,0.253
2024-11-13,3,0.292
2024-11-14,3,0.297
2024-11-15,3,0.285
2024-11-16,3,0.277
2024-11-17,3,0.272
2024-11-18,3,0.265
2024-11-19,3,0.258
2024-11-20,3,0.248
2024-11-21,3,0.275
2024-11-22,3,0.258
2024-11-23,3,0.281
2024-11-24,3,0.266
2024-11-25,3,0.263
2024-11-26,3,0.275
2024-11-27,3,0.324
2024-11-28,3,0.3
2024-11-29,3,0.289
2024-11-30,3,0.313
2024-12-01,3,0.296
2024-12-02,3,0.323
2024-12-03,3,0.278
2024-12-04,3,0.326
2024-12-05,3,0.311
2024-12-06,3,0.287
2024-12-07,3,0.283
2024-12-08,3,0.315
2024-12-09,3,0.293
2024-12-10,3,0.283
2024-12-11,3,0.303
2024-12-12,3,0.307
2024-12-13,3,0.286
2024-12-14,3,0.265
2024-12-15,3,0.278
2024-12-16,3,0.288
2024-12-17,3,0.281
2024-12-18,3,0.295
2024-12-19,3,0.3
2024-12-20,3,0.3
2024-12-21,3,0.271
2024-12-22,3,0.293
2024-12-23,3,0.289
2024-12-24,3,0.29
2024-12-25,3,0.322
2024-12-26,3,0.307
2024-12-27,3,0.292
2024-12-28,3,0.32
2024-12-29,3,0.311
2024-12-30,3,0.287
2024-12-31,3,0.279
2019-01-01,4,0.216
2019-01-02,4,0.2
2019-01-03,4,0.215
2019-01-04,4,0.209
2019-01-05,4,0.2
2019-01-06,4,0.228
2019-01-07,4,0.202
2019-01-08,4,0.2
2019-01-09,4,0.222
2019-01-10,4,0.208
2019-01-11,4,0.244
2019-01-12,4,0.218
2019-01-13,4,0.249
2019-01-14,4,0.204
2019-01-15,4,0.25
2019-01-16,4,0.223
2019-01-17,4,0.231
2019-01-18,4,0.234
2019-01-19,4,0.246
2019-01-20,4,0.225
2019-01-21,4,0.246
2019-01-22,4,0.243
2019-01-23,4,0.243
2019-01-24,4,0.248
2019-01-25,4,0.27
2019-01-26,4,0.249
2019-01-27,4,0.286
2019-01-28,4,0.254
2019-01-29,4,0.295
2019-01-30,4,0.253
2019-01-31,4,0.296
2019-02-01,4,0.279
2019-02-02,4,0.29
2019-02-03,4,0.25
2019-02-04,4,0.256
2019-02-05,4,0.255
2019-02-06,4,0.268
2019-02-07,4,0.278
2019-02-08,4,0.304
2019-02-09,4,0.296
2019-02-10,4,0.298
2019-02-11,4,0.31
2019-02-12,4,0.29
2019-02-13,4,0.284
2019-02-14,4,0.3
2019-02-15,4,0.298
2019-02-16,4,0.26
2019-02-17,4,0.292
2019-02-18,4,0.336
2019-02-19,4,0.3
2019-02-20,4,0.315
2019-02-21,4,0.281
2019-02-22,4,0.307
2019-02-23,4,0.304
2019-02-24,4,0.277
2019-02-25,4,0.3
2019-02-26,4,0.313
2019-02-27,4,0.296
2019-02-28,4,0.284
2019-03-01,4,0.294
2019-03-02,4,0.289
2019-03-03,4,0.298
2019-03-04,4,0.298
2019-03-05,4,0.289
2019-03-06,4,0.321
2019-03-07,4,0.349
2019-03-08,4,0.322
2019-03-09,4,0.316
2019-03-10,4,0.334
2019-03-11,4,0.323
2019-03-12,4,0.323
2019-03-13,4,0.313
2019-03-14,4,0.301
2019-03-15,4,0.305
2019-03-16,4,0.317
2019-03-17,4,0.299
2019-03-18,4,0.32
2019-03-19,4,0.317
2019-03-20,4,0.303
2019-03-21,4,0.313
2019-03-22,4,0.309
2019-03-23,4,0.315
2019-03-24,4,0.304
2019-03-25,4,0.313
2019-03-26,4,0.32
2019-03-27,4,0.31
2019-03-28,4,0.323
2019-03-29,4,0.316
2019-03-30,4,0.347
2019-03-31,4,0.327
2019-04-01,4,0.342
2019-04-02,4,0.327
2019-04-03,4,0.309
2019-04-04,4,0.314
2019-04-05,4,0.298
2019-04-06,4,0.275
2019-04-07,4,0.282
2019-04-08,4,0.316
2019-04-09,4,0.317
2019-04-10,4,0.291
2019-04-11,4,0.273
2019-04-12,4,0.312
2019-04-13,4,0.295
2019-04-14,4,0.311
2019-04-15,4,0.322
2019-04-16,4,0.34
2019-04-17,4,0.324
2019-04-18,4,0.267
2019-04-19,4,0.341
2019-04-20,4,0.32
2019-04-21,4,0.323
2019-04-22,4,0.337
2019-04-23,4,0.317
2019-04-24,4,0.357
2019-04-25,4,0.329
2019-04-26,4,0.367
2019-04-27,4,0.355
2019-04-28,4,0.359
2019-04-29,4,0.378
2019-04-30,4,0.319
2019-05-01,4,0.389
2019-05-02,4,0.385
2019-05-03,4,0.406
2019-05-04,4,0.382
2019-05-05,4,0.403
2019-05-06,4,0.385
2019-05-07,4,0.419
2019-05-08,4,0.427
2019-05-09,4,0.361
2019-05-10,4,0.429
2019-05-11,4,0.406
2019-05-12,4,0.428
2019-05-13,4,0.433
2019-05-14,4,0.448
2019-05-15,4,0.434
2019-05-16,4,0.424
2019-05-17,4,0.422
2019-05-18,4,0.426
2019-05-19,4,0.413
2019-05-20,4,0.408
2019-05-21,4,0.467
2019-05-22,4,0.413
2019-05-23,4,0.485
2019-05-24,4,0.429
2019-05-25,4,0.475
2019-05-26,4,0.491
2019-05-27,4,0.459
2019-05-28,4,0.471
2019-05-29,4,0.483
2019-05-30,4,0.487
2019-05-31,4,0.469
2019-06-01,4,0.453
2019-06-02,4,0.502
2019-06-03,4,0.51
2019-06-04,4,0.487
2019-06-05,4,0.539
2019-06-06,4,0.498
2019-06-07,4,0.536
2019-06-08,4,0.539
2019-06-09,4,0.48
2019-06-10,4,0.548
2019-06-11,4,0.467
2019-06-12,4,0.54
2019-06-13,4,0.515
2019-06-14,4,0.542
2019-06-15,4,0.574
2019-06-16,4,0.559
2019-06-17,4,0.562
2019-06-18,4,0.575
2019-06-19,4,0.537
2019-06-20,4,0.567
